textID,text,len_names,IbnSad_cnt,names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم العلوي أنا أبو الحسن المقرئ أنا أبو محمد المصري أنا أبو بكر الدينوري نا الحارث بن أبي أسامة نا محمد بن سعد عن الواقدي عن ابن أبي سبرة قال قال,9.00,1,أبو القاسم العلوي,أبو الحسن المقرئ,أبو محمد المصري,أبو بكر الدينوري,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم العلوي ثنا أبو بكر الخطيب أنبأنا أبو القاسم الأزهري أنبأنا علي ابن عمر الحافظ أنبأنا عبد الله بن إسحاق بن إبراهيم أنبأنا الحارث بن محمد ثنا محمد بن سعد أنبأنا الواقدي قال,8.00,1,أبو القاسم العلوي,أبو بكر الخطيب,أبو القاسم الأزهري,علي ابن عمر الحافظ,عبد الله بن إسحاق بن إبراهيم,الحارث بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم النسيب أنا أبو بكر الخطيب أنا علي بن محمد بن عبد الله بن بشران المعدل أنا الحسين بن صفوان البرذعي نا عبد الله بن محمد بن أبي الدنيا وأخبرنا أبو بكر محمد بن شجاع أنا أبو عمرو بن مندة أنا أبو محمد بن يوه أنا أبو الحسن اللنباني نا ابن أبي الدنيا أنا محمد بن سعد,11.00,1,أبو القاسم النسيب,أبو بكر الخطيب,علي بن محمد بن عبد الله بن بشران المعدل,الحسين بن صفوان البرذعي,عبد الله بن محمد بن أبي الدنيا,أبو بكر محمد بن شجاع,أبو عمرو بن مندة,أبو محمد بن يوه,أبو الحسن اللنباني,ابن أبي الدنيا,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,
JK_000916,وأخبرنا أبو القاسم النسيب أنا رشأ بن نظيف أنا الحسن بن إسماعيل نا أحمد بن مروان نا الحارث بن أبي أسامة نا محمد بن سعد أنا الواقدي عن ابن أبي سبرة قال قال,9.00,1,أبو القاسم النسيب,رشأ بن نظيف,الحسن بن إسماعيل,أحمد بن مروان,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن أبي الأشعث أنا أبو الحسين البزار أنا عيسى بن علي أنا عبد الله بن محمد حدثني علي بن مسلم الطوسي نا عبد الصمد بن عبد الوارث نا حماد يعني ابن سلمة عن علي بن زيد عن أنس وسعيد بن المسيب قالا إن ابن عمر شهد بدرا أخبرنا أبو عبد الله البلخي أنا أبو الحسين الطيوري أنا أبو الحسن العتيقي أنا أبو الحسن الدارقطني إجازة أنا عمر بن الحسن الشيباني نا الحارث بن محمد بن أبي أسامة نا محمد بن سعد أنا محمد بن عمر نا حاتم بن إسماعيل عن حماد بن سلمة عن علي بن زيد عن ابن المسيب قال ابن عمر,24.00,1,أبو القاسم بن أبي الأشعث,أبو الحسين البزار,عيسى بن علي,عبد الله بن محمد,علي بن مسلم الطوسي,عبد الصمد بن عبد الوارث,حماد,ابن سلمة,علي بن زيد,أنس وسعيد بن المسيب,إن ابن عمر شهد بدرا,أبو عبد الله البلخي,أبو الحسين الطيوري,أبو الحسن العتيقي,أبو الحسن الدارقطني,عمر بن الحسن الشيباني,الحارث بن محمد بن أبي أسامة,محمد بن سعد,محمد بن عمر,حاتم بن إسماعيل,حماد بن سلمة,علي بن زيد,ابن المسيب,ابن عمر,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن أبي الجن نا وأبو منصور القزاز أنا أبو بكر أحمد بن علي أنا الحسن بن علي الجوهري نا محمد بن العباس أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,8.00,1,أبو القاسم بن أبي الجن,وأبو منصور القزاز,أبو بكر أحمد بن علي,الحسن بن علي الجوهري,محمد بن العباس,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن الحصين أنا أبو طالب بن غيلان أنا أبو بكر الشافعي إملاء أنا جعفر بن محمد بن الأزهري أبو أحمد نا محمد بن خالد بن عبدالله الطحان نا إبراهيم بن سعد عن صالح بن كيسان عن الزهري عن عبدالحميد بن عبدالرحمن عن محمد بن سعد عن أبيه,11.00,1,أبو القاسم بن الحصين,أبو طالب بن غيلان,أبو بكر الشافعي إملاء,جعفر بن محمد بن الأزهري أبو أحمد,محمد بن خالد بن عبدالله الطحان,إبراهيم بن سعد,صالح بن كيسان,الزهري,عبدالحميد بن عبدالرحمن,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن الحصين أنا أبو علي التميمي أنا أبو بكر بن حمدان نا عبد الله بن أحمد نا علي بن حكيم الأودي نا شريك قال ونا أبو بكر بن أبي شيبة عن محمد بن سعد عن أبي ظبية عن أبي أمامة,11.00,1,أبو القاسم بن الحصين,أبو علي التميمي,أبو بكر بن حمدان,عبد الله بن أحمد,علي بن حكيم الأودي,شريك,أبو بكر بن أبي شيبة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,ح أخبرنا أبو القاسم بن السمرقندي أنا أبو الفضل بن البقال أنا أبو الحسن بن الحمامي أنا إبراهيم بن أحمد بن الحسن أنبأ إبراهيم بن أبي أمية قال سمعت نوح بن حبيب يقول عطاء الخراساني بن ميسرة قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأ أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال,15.00,1,أبو القاسم بن السمرقندي,أبو الفضل بن البقال,أبو الحسن بن الحمامي,إبراهيم بن أحمد بن الحسن,إبراهيم بن أبي أمية,نوح بن حبيب,عطاء الخراساني بن ميسرة,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن السمرقندي أنا أبو منصور بن عبدالعزيز أنا أبو الحسين بن بشران أنا عمر بن الحسن بن علي بن مالك الأشناني أنا أبو بكر بن أبي الدنيا نا محمد بن سعد,6.00,1,أبو القاسم بن السمرقندي,أبو منصور بن عبدالعزيز,أبو الحسين بن بشران,عمر بن الحسن بن علي بن مالك الأشناني,أبو بكر بن أبي الدنيا,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن السمرقندي أنا أبو الحسين بن النقور أنا عيسى بن علي أنا عبدالله بن محمد البغوي قال قال محمد بن سعد,6.00,1,أبو القاسم بن السمرقندي,أبو الحسين بن النقور,عيسى بن علي,عبدالله بن محمد البغوي,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن السمرقندي أنبأنا أبو الحسين بن النقور أنبأنا عيسى أنبأنا البغوي قال قال محمد بن سعد,6.00,1,أبو القاسم بن السمرقندي,أبو الحسين بن النقور,عيسى,البغوي,,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن السمرقندي أنبأنا أبو الحسين بن النقور أنبأنا عيسى بن علي أنبأنا عبد الله بن محمد قال قال محمد بن سعد,6.00,1,أبو القاسم بن السمرقندي,أبو الحسين بن النقور,عيسى بن علي,عبد الله بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم بن علي بن إبراهيم العلوي ثنا رشأ بن نظيف ثنا الحسن بن إسماعيل ثنا أحمد بن مروان نا عبد الله بن محمد بن أبي الدنيا نا محمد بن سعد,6.00,1,أبو القاسم بن علي بن إبراهيم العلوي,رشأ بن نظيف,الحسن بن إسماعيل,أحمد بن مروان,عبد الله بن محمد بن أبي الدنيا,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم علي بن إبراهيم أنا أبو بكر الخطيب أنا أبو القاسم الأزهري أنا علي بن عمر الحافظ أنا عبد الله بن إسحاق بن إبراهيم أنا الحارث بن محمد نا محمد بن سعد أنا الواقدي قال سنة اثنين وثلاثين ومائة فيها مات صفوان بن سليم مولى حميد بن عبد الرحمن قال نا الخطيب قال قرأت على إبراهيم بن عمر البرمكي عن أبي حامد أحمد بن الحسين المروزي نا عبيد الله بن محمد البرقاني نا أحمد عن شباب نا عبد الله بن يحيى بن بكير قال صفوان بن سليم مولى حميد بن عبد الرحمن بن,17.00,1,أبو القاسم علي بن إبراهيم,أبو بكر الخطيب,أبو القاسم الأزهري,علي بن عمر الحافظ,عبد الله بن إسحاق بن إبراهيم,الحارث بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم علي بن إبراهيم نا أبو بكر الخطيب نا أبو القاسم عبيد الله بن أحمد بن عثمان الصرفي ثم أخبرنا أبو بكر محمد بن عبدالباقي أنا أبو محمد الجوهري قالا أنا أبو عمر محمد بن العباس الخزاز نا أبو أيوب سليمان بن إسحاق الجلاب نا الحارث بن محمد نا محمد بن سعد نا أحمد بن إسحاق عن العلاء ابن عبدالجبار نا نافع بن عمر قال,12.00,1,أبو القاسم علي بن إبراهيم,أبو بكر الخطيب,أبو القاسم عبيد الله بن أحمد بن عثمان الصرفي,أبو بكر محمد بن عبدالباقي,أبو محمد الجوهري,أبو عمر محمد بن العباس الخزاز,أبو أيوب سليمان بن إسحاق الجلاب,الحارث بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم علي بن إبراهيم نا أبو بكر الخطيب أنا أبو حازم محمد بن الحسين بن محمد الفراء أنا الحسين بن علي الحلبي نا أبو عمران بن الأشيب ح وأخبرنا أبو بكر بن محمد بن شجاع أنا أبو عمرو بن منده أنا الحسن بن محمد أنا أحمد بن محمد بن عمر نا أبو بكر بن أبي الدنيا قالا نا محمد بن سعد,11.00,1,أبو القاسم علي بن إبراهيم,أبو بكر الخطيب,أبو حازم محمد بن الحسين بن محمد الفراء,الحسين بن علي الحلبي,أبو عمران بن الأشيب,أبو بكر بن محمد بن شجاع,أبو عمرو بن منده,الحسن بن محمد,أحمد بن محمد بن عمر,أبو بكر بن أبي الدنيا,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو القاسم علي بن إبراهيم نا أبو بكر الخطيب أنا علي بن محمد بن عبد الله المعدل نا أبو علي الحسين بن صفوان البردعي ح وأخبرنا أبو بكر محمد بن شجاع نا أبو عمرو بن منده أنا أبو محمد الحسن بن محمد بن يوسف بن يوه أنا أبو الحسن أحمد بن محمد بن عمر اللبناني قالا نا عبد الله بن محمد بن أبي الدنيا نا محمد بن سعد قال,10.00,1,أبو القاسم علي بن إبراهيم,أبو بكر الخطيب,علي بن محمد بن عبد الله المعدل,أبو علي الحسين بن صفوان البردعي,أبو بكر محمد بن شجاع,أبو عمرو بن منده,أبو محمد الحسن بن محمد بن يوسف بن يوه,أبو الحسن أحمد بن محمد بن عمر اللبناني,عبد الله بن محمد بن أبي الدنيا,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,
